,hktv_ad_id,order_number,additional_parent_order,order_date,order_time_range,delivery_date,delivery_timeslot,app_type,device_type,area,district,delivery_district,delivery_zone,estate_name_en,estate_name_chi,housing_type,sku_id,primary_sku_id,bundle_set,quantity,total_price,primary_category,primary_category_name_en,primary_category_name_chi,primary_store
4372,+l1VmputznHFS852UEzoh68mEowHogodnK2aO7vgZHU=,uGvib4Mz1mzpko4qa0PvyDM/6jPVH8P3x7D6E2VEkPw=,,2022-02-09,12-15,2022-02-14,18:00 - 21:00,MAIN,iOS,KLN,LAM TIN KLN,ETK,藍田,SCENEWAY GARDEN,匯景花園,Private,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,,1,44 - 46,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4373,paJqH/ONwLRkFlqh1W4N4N9wPVMjVz09pew7hkyXUyw=,qhp4kuJpOf2Db2KfpxsCo1/XYH/uG21iFjBhqJBtFQE=,,2022-02-09,15-18,2022-02-14,14:00 - 18:00,MAIN,iOS,HK,MID-LEVELS HK,WTH,半山(干),SCENIC HEIGHTS,富景花園,Private,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,,1,44 - 46,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4374,FW++qkn+79FhUNn6cqUshoX6BCFfdewLNx5jSmWvsC4=,o/M4mIV6Zz7TDinu2ngqQjmMe+P9WerGneDab5EPEfQ=,,2022-02-09,12-15,2022-02-13,18:00 - 21:00,MAIN,iOS,NT,YUEN LONG NT,NT-TM,元朗(市中心),,,Private,1hD3l/luD+x/8zdjS1iKBC++x826ssCO1hFxuC7yOfc=,1hD3l/luD+x/8zdjS1iKBC++x826ssCO1hFxuC7yOfc=,,1,32 - 34,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4375,d7sUbox0xrR120QPUoDV/bcrCy6SlQZeuXeqiif6JYI=,hrAJE7jZ6fDMcRYDc0H8aHzMHkfpf4e2x5p0ewpCcUc=,,2022-02-09,09-12,2022-02-15,10:00 - 14:00,MAIN,iOS,NT,KAM TIN NT,NT-TM,錦田,,,Private,9d93f4Jz8Inp852KigNJ4WkqQjtDulLJ53LYZQI7I6A=,9d93f4Jz8Inp852KigNJ4WkqQjtDulLJ53LYZQI7I6A=,,1,32 - 34,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4376,fkyOf7Rf7g07sWJn7PsqZHSAP2OJWNylri53iDFvHg0=,Wam1PiwtIb9naxGsrXt3oGKp2dBM+6zTW27h0i82fGg=,,2022-02-09,15-18,2022-02-11,10:00 - 14:00,MAIN,iOS,NT,SAI KUNG NT,ETK,西貢,,,Commercial,mGzvOZRb9wmGGeRaz/ddBpUZN72osh+AChrT3SBbhgg=,mGzvOZRb9wmGGeRaz/ddBpUZN72osh+AChrT3SBbhgg=,,1,95 - 100,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
4377,S4h2iPpprhBIhlvGZCYZxRj8D8ChyizXTqXO0MP1/GU=,p4A2dEhwYYVLCrNbcJyU2ZLUgq2rSOFH6+bbiW7O5Nw=,,2022-02-09,12-15,2022-02-12,18:00 - 21:00,MAIN,Web,HK,POK FU LAM HK,WTH,薄扶林,RESIDENCE BEL-AIR,貝沙灣,Private,mGzvOZRb9wmGGeRaz/ddBpUZN72osh+AChrT3SBbhgg=,mGzvOZRb9wmGGeRaz/ddBpUZN72osh+AChrT3SBbhgg=,,1,95 - 100,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
4378,fkyOf7Rf7g07sWJn7PsqZHSAP2OJWNylri53iDFvHg0=,Wam1PiwtIb9naxGsrXt3oGKp2dBM+6zTW27h0i82fGg=,,2022-02-09,15-18,2022-02-11,10:00 - 14:00,MAIN,iOS,NT,SAI KUNG NT,ETK,西貢,,,Commercial,1YHk9RUNMFctqQHoMDk2rXrB7fgQ5f+DMJkUGHkrYAA=,1YHk9RUNMFctqQHoMDk2rXrB7fgQ5f+DMJkUGHkrYAA=,,1,95 - 100,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
4379,KvK1W/YgWhVET93OJ93EiFmP779PCzB6ZaFWbdhBqmc=,Vv+slb9Ogsbpn+TUFoZGontEp/kQqQTIUPCcdR0TiFk=,,2022-02-09,21-24,2022-02-13,14:00 - 18:00,MAIN,iOS,HK,AP LEI CHAU HK,WTH,鴨脷洲(南),,,Private,2irjPJRBvqtioaKzeiTHSOsEnODuLENLQGdhQOM67e8=,2irjPJRBvqtioaKzeiTHSOsEnODuLENLQGdhQOM67e8=,,1,38 - 40,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4380,we/i+zr14RU29RHiSZqLBFNGMoA8cllPVD7DHw76lEo=,UBG9SGsWmQJMgZp/gol5tQW6MCns0eTCwl2jQrJSPME=,,2022-02-09,18-21,2022-02-11,10:00 - 14:00,MAIN,iOS,KLN,KWUN TONG IND AREA KLN,ETX,觀塘廠,,,Commercial,Yi8uq5hlMQZIcvRsFAmtH3WvlipOHTFZs2DFbfnM0jE=,Yi8uq5hlMQZIcvRsFAmtH3WvlipOHTFZs2DFbfnM0jE=,,1,100 - 200,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4381,qes/FK1CohQrnhrQtW7lH2wkZmh6VkXvkr/o05r+dlQ=,cVxCdB03x/uiqNr7SiL6TuG6qGu8VxzCofK7N2FnAWY=,,2022-02-09,12-15,2022-02-12,14:00 - 18:00,MAIN,iOS,HK,TIN HAU HK,ETH,天后,,,Private,lPdxFLoJz0sEavoHLtjs5B+UdsyAvVaBF+n4VcZ/sPw=,lPdxFLoJz0sEavoHLtjs5B+UdsyAvVaBF+n4VcZ/sPw=,,1,50 - 55,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4382,FupyV2fCxltG9zV0iH+03F9AqyBH6kuZjgcxdiK/2HQ=,+TPgLHr7YYcbCuwidA8pRzm45pFzJrS/YYwuCb0xoIQ=,,2022-02-09,09-12,2022-02-14,10:00 - 14:00,LITE,iOS,HK,HAPPY VALLEY HK,ETH,跑馬地 (雲),,,Private,KoK7eteXRu9CkxB14jkOrYvHnsKSV6MDv433HbYCDjs=,KoK7eteXRu9CkxB14jkOrYvHnsKSV6MDv433HbYCDjs=,,1,200 - 300,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4383,HFw1nFH0zQiLkAaQ+wkxLUPfjmeRVJ/dynF8/9bgZgg=,r/yHUny4GxwizLhzzTu3PrTdTyhgWS6B3lKGMTrPczE=,,2022-02-09,00-09,2022-02-11,14:00 - 18:00,MAIN,iOS,NT,TSUEN WAN NT,NT-TSU,荃灣港鐵荃灣站店,,,Commercial,Ug0/Lx3mCym1oAGScZmcCRdwUWecXYi/1dMmHhTZVxI=,Ug0/Lx3mCym1oAGScZmcCRdwUWecXYi/1dMmHhTZVxI=,,1,200 - 300,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
4384,udnz3jIDijYKiKmWbyW1CopBwKxBQzUIU23UgD9Gr6M=,mXTjwg36UeLpceLvk58WCcmJAJX+bY8qdJ+7RcImSd0=,,2022-02-09,12-15,2022-02-12,14:00 - 18:00,MAIN,Web,,,,,,,,YxjDxPoRW1PwnxWCuvpnTzdlcGm632zQR9k0l/l+aMI=,YxjDxPoRW1PwnxWCuvpnTzdlcGm632zQR9k0l/l+aMI=,,2,200 - 300,AA11852010001,Supermarket,超級市場,2WdvjBqtGbuVkJqrqu/S6UbfReJjL3cxiBLYv3gLWRs=
4385,mQJfBe5qr8ByI+hSx66eUfxnCQeUOGC18pmorrUtd2o=,2vVPaflNcZFGWDDm7Ool5F80NlUy5roo3/nn2xwdhtU=,,2022-02-09,15-18,2022-02-14,10:00 - 14:00,MAIN,iOS,NT,PO LAM NT,ETK,寶琳步兵,METRO CITY,新都城,Private,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,,1,48 - 50,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
4386,rLbJxPQRyu4e3kIclYrTIAlY2wklO4JhS0s9UH3ZdMs=,gFywKXHV3uszBs92gzdhW3eLy8I7H//pjL09IINJLgw=,,2022-02-09,12-15,2022-02-13,18:00 - 21:00,MAIN,iOS,KLN,HUNG HOM KLN,WTK,紅磡,WHAMPOA GARDEN,黃埔花園,Private,RXjLyGvP130m6h52oaEHOTnn6qKzz3p9uOH8L1/xI90=,RXjLyGvP130m6h52oaEHOTnn6qKzz3p9uOH8L1/xI90=,,2,90 - 95,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
4387,zVhn9r5U0eR2FoiapOSwKdYTlUkT/Nlz0+nzolauxrw=,HCVIfJOSNvobJu+b1ZUBuTMhGdUtLCnpXECepF2QOgE=,,2022-02-09,12-15,2022-02-13,14:00 - 18:00,MAIN,iOS,NT,FANLING NT,NT-ST,粉嶺,FANLING CENTRE,粉嶺中心,Private,1PJCV87yS8SXB1lIOJQwKsnejSxFlJATGaOlGByqxkc=,1PJCV87yS8SXB1lIOJQwKsnejSxFlJATGaOlGByqxkc=,,1,55 - 60,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
4388,zVhn9r5U0eR2FoiapOSwKdYTlUkT/Nlz0+nzolauxrw=,VWvE9hMZjTN10EzHTrelkcEkTNKg9+ufi48VvApgxnE=,HCVIfJOSNvobJu+b1ZUBuTMhGdUtLCnpXECepF2QOgE=,2022-02-09,12-15,2022-02-13,14:00 - 18:00,MAIN,,NT,FANLING NT,NT-ST,粉嶺,FANLING CENTRE,粉嶺中心,Private,1PJCV87yS8SXB1lIOJQwKsnejSxFlJATGaOlGByqxkc=,1PJCV87yS8SXB1lIOJQwKsnejSxFlJATGaOlGByqxkc=,,1,55 - 60,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
4389,wq43TM155DXeeBRp4FB85WDrfezrEULG/Gp7hiuTudo=,AQLqDKGBZcADQ3BM3Jcmm37N6TnoaoDN9VhBiYQ4XfA=,,2022-02-09,15-18,2022-02-11,14:00 - 18:00,MAIN,Android,KLN,CHEUNG SHA WAN KLN,WTX-UNC,長沙灣 - 元洲街店,,,Commercial,+0wB4XKyDOhEeiH86GPJXMMD/baIHSzt0brhA3nDwYM=,+0wB4XKyDOhEeiH86GPJXMMD/baIHSzt0brhA3nDwYM=,,1,100 - 200,AA11852010001,Supermarket,超級市場,TVT9CBMuC89Q9gbz3hHbO7nDO7l3TdaNa1pj5pD3i9w=
4390,ieN8OYVCqtuaSwFr4jhol73bZrdEREg2LmK7CZTmGug=,aCiMhrneon34uE/67zvohl/juQ4lkVd66N1rzkQ2Vh0=,,2022-02-09,00-09,2022-02-11,14:00 - 18:00,MAIN,iOS,NT,SHEUNG SHUI NT,NT-SHE,上水上水中心店,,,Commercial,ALcTaggsphzNSp77QHXHEIbJcMfrJcHpeAY3z0D6XG8=,ALcTaggsphzNSp77QHXHEIbJcMfrJcHpeAY3z0D6XG8=,,1,42 - 44,AA11852010001,Supermarket,超級市場,3dJMKU3IamRmRC0FShTWtMlKGJ3OhFLfx9B0mijZI8Y=
4391,A+C2jIc4pLfXrATWnR6ozzD8gZ486m72U3qDsCKfo9c=,FFc3EIZaKMkVWAyU2nr5908sYR0ThF2Yw0xzlP1lguI=,,2022-02-09,09-12,2022-02-12,14:00 - 18:00,MAIN,iOS,,,,,,,,7+N0+UAA8h3Zu5FIleHTI5mxRbruFEP6fjtr4hg9j2o=,7+N0+UAA8h3Zu5FIleHTI5mxRbruFEP6fjtr4hg9j2o=,,1,40 - 42,AA11852010001,Supermarket,超級市場,O5gumPjzebE5EHmMAt47lSS56Wfv1SzNZ5O45H1dufs=
4392,pcwIoKxSEh4n4tOPzNzMkozYHsgoe5P+iiooBE6Lafs=,rpDn1wywQ7VnStU8ecDL3s4rRL8AzqpTZZUj3r7ibtk=,,2022-02-09,12-15,2022-02-13,18:00 - 21:00,LITE,iOS,HK,MID-LEVELS HK,WTH,半山,,,Private,+qx7QI+yRJp9zyegOm3a+jOSbNodSjC9Ex8WHaC/3HE=,+qx7QI+yRJp9zyegOm3a+jOSbNodSjC9Ex8WHaC/3HE=,,1,48 - 50,AA11852010001,Supermarket,超級市場,8uHYOnlOTCNQbTq1RVmng+hOc6hmXGyPUhny9zTQ85Q=
4393,9G9Tok7SX9uI60n4giDfkCK0B8Pz+Yd4StGIoXfkc5I=,bMXoQPiz0fzsm7Ha3wzSqv4siOKkmTVqkW2RPBBcccw=,,2022-02-09,09-12,2022-02-14,18:00 - 21:00,MAIN,iOS,,,,,,,,/vrEJiBvQln0uRwY7bDLN0jq51/bjBlBNXM1NaGquSw=,/vrEJiBvQln0uRwY7bDLN0jq51/bjBlBNXM1NaGquSw=,,1,95 - 100,AA11852010001,Supermarket,超級市場,0/6Fick5Zq1jQxdKGJ9jqbKgocjAPEyZmk2d9tacaH4=
4394,Cu/sX285CYcDVIh14Xmmp76btoGWCmJEQYKqRtGTrWw=,I5m7+mP1ee3HuO0ltsLIKb4cbb/CWDn2dm2Yyr3cRXo=,,2022-02-09,12-15,2022-02-12,14:00 - 18:00,MAIN,iOS,KLN,KOWLOON TONG KLN,WTX,九龍塘,,,Private,H3mRvSlLflG1qjOOnboxU7qRIMlxj17NYxGGXCXFy5E=,H3mRvSlLflG1qjOOnboxU7qRIMlxj17NYxGGXCXFy5E=,,1,65 - 70,AA11852010001,Supermarket,超級市場,k+QzcxUjLL5RIEkbTu6KP9GttGYSLSWypNHHjW39umU=
4395,Y5aPy7kGgQzJ039r7m9gGcKrKhzaPibFYNrITbeC++Q=,gS/jYYyZp14I1iT+IoZ58Jf5c7x0pSBX6XfTgKzUC0I=,,2022-02-09,00-09,2022-02-11,18:00 - 21:00,MAIN,Android,KLN,YAU TONG KLN,ETK,油塘,YAU LAI ESTATE,油麗邨,Public,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
4396,CnFUx+Yk8ApzDnkn4KQi2oYMZjQ7cEWRTs+ai9osn8Y=,/plnkP60D7VLCxLqn4nml0ArbhhwnJSlCMuHCQi1+go=,,2022-02-09,00-09,2022-02-12,14:00 - 18:00,MAIN,iOS,NT,HANG HAU NT,ETK-HHS,新界坑口鋪,,,Commercial,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
4397,pcQQJP4z4EawQzqzkrGZC/XAYzDYATQ6xuWAZr4wWwA=,MO/el7WgetZqhBcgpPjVTgOI2ireI/c5gDzVMREGA74=,,2022-02-09,15-18,2022-02-12,18:00 - 21:00,MAIN,iOS,NT,MA ON SHAN NT,NT-TSM,馬鞍山,,,Private,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,Q+d33Zux5FUIXmcrj1OXbVqB8Ifc+G2HIvL3Utp7Ap8=,,1,60 - 65,AA11852010001,Supermarket,超級市場,9dpV+IBUgb+Psw38HjbpcDCBjE19gqYIXlCNuZ1rMsw=
4398,EWSvgIx7S+pxhEdE0XwaaYdsxAJwP97jp9+XCfOEklQ=,xBaDOKjCby+lOZ+sygWWZ+XM3ZIZKQjwwNDb9S/hEG8=,,2022-02-09,00-09,2022-02-10,18:00 - 21:00,MAIN,Android,NT,TAI PO NT,NT-TPS,大埔舖,,,Commercial,t15+tObCLcDbTlethztn0UCHgZgTUY4/pcWF9m8Mmyk=,t15+tObCLcDbTlethztn0UCHgZgTUY4/pcWF9m8Mmyk=,,1,600 - 700,AA11852010001,Supermarket,超級市場,VaaIKb/5Llf4ThIV5xwBMCyUu/DkkxD1cjteylzCVDw=
4399,kYOcMtUWKtgEEYzePcvL4e9qo47bNfx/Sz1/lxmqJ6w=,YenzqggZViZSDSrqqaHTFORsZgWcv7S9CBC22wfpJAA=,,2022-02-09,18-21,2022-02-15,10:00 - 14:00,MAIN,Web,NT,SAN TIN NT,NT-TM,新田,FAIRVIEW PARK,錦綉花園,Private,xoodE0b4SBVdcBCasqEMJGOg9nAe6Pxw7M9kfJSfl38=,xoodE0b4SBVdcBCasqEMJGOg9nAe6Pxw7M9kfJSfl38=,,1,100 - 200,AA11852010001,Supermarket,超級市場,2WdvjBqtGbuVkJqrqu/S6UbfReJjL3cxiBLYv3gLWRs=
4400,3eWN6vV5/xAirKxG8F+MUoGvMV/KCabP3ExNZwCx3cA=,2tgygAV/vZ/moqS9Lg4POo5Z2v0DvJ26kGYvFd33W+g=,,2022-02-09,21-24,2022-02-12,18:00 - 21:00,MAIN,Web,NT,TUEN MUN NT,NT-TM,屯門(南),,,Private,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,2snC826JobAaMXRGDVT1oA6kALoCaBAHq738A91oCFw=,,1,55 - 60,AA11852010001,Supermarket,超級市場,DPA8TA6+uQKVwEMO1/RlSorPYqVTdps8c6LXiqUQ/Yo=
4401,IDZrYDiXeybUoRPjLTBziM3t2t8oQ7At/R5AL3zIvqI=,8+90DS4v1eUjzicHZmUz33esg7sdwYdbWpn2KdgjtAQ=,,2022-02-09,18-21,2022-02-11,14:00 - 18:00,MAIN,iOS,NT,TUEN MUN NT,NT-PVG,新界屯門景峰花園店,,,Commercial,mfKtvqXjnuw9yFe1IUzFW56TqtjTlg4HEdatKIz+fKs=,mfKtvqXjnuw9yFe1IUzFW56TqtjTlg4HEdatKIz+fKs=,,1,60 - 65,AA11852010001,Supermarket,超級市場,tBS/r5a1RFxA5xGMrONtd3VOIKI1s0vTzy3jnIHtsto=
4402,CkNU9B4/lkVCkH4peVRUnBnBMobBefRYyQIFMfvcVhQ=,Jg73Y87Ncwm/f8dQZwCL0uHxtecSCpKY7S1Oe0Ywp9U=,,2022-02-09,00-09,2022-02-12,14:00 - 18:00,MAIN,iOS,KLN,TO KWA WAN KLN,ETX,土瓜灣,WYLER GARDEN,偉恒昌新邨,Private,GcHpHPybI+mMLuGbG8c4RmhQTxVzEVpsPuSi0wv7jZw=,GcHpHPybI+mMLuGbG8c4RmhQTxVzEVpsPuSi0wv7jZw=,,1,55 - 60,AA11852010001,Supermarket,超級市場,4ao2nC7fuXkBdQmLTyL9s51mJUyNN4BODXd86wlGxmI=
4403,KyOWMHGmAku1qjwZPhGZmUIgE7v7G6xv6FKa5zfHxXM=,TyJ9EdMyKTFOTKEJ5k60Wu1m4+V7g+c5VORxz3NuaUQ=,,2022-02-09,00-09,2022-02-13,18:00 - 21:00,MAIN,iOS,NT,TUNG CHUNG NT,NT-TW,東涌(東昇),YING TUNG ESTATE ,迎東邨,Public,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,,1,65 - 70,AA11852010001,Supermarket,超級市場,4ao2nC7fuXkBdQmLTyL9s51mJUyNN4BODXd86wlGxmI=
4404,Vr1C02iOoNSQMpwXeBuAfIG6x4ibNs1t62A8y39KMiE=,oGAnLPEFU31+84MRKUmpEny0WgsvrJJmWDKVhCdyZRw=,,2022-02-09,21-24,2022-02-11,14:00 - 18:00,MAIN,iOS,HK,CENTRAL HK,WTH-CPF,中環5號碼頭店,,,Commercial,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,,3,100 - 200,AA11852010001,Supermarket,超級市場,4ao2nC7fuXkBdQmLTyL9s51mJUyNN4BODXd86wlGxmI=
4405,pcwIoKxSEh4n4tOPzNzMkozYHsgoe5P+iiooBE6Lafs=,rpDn1wywQ7VnStU8ecDL3s4rRL8AzqpTZZUj3r7ibtk=,,2022-02-09,12-15,2022-02-13,18:00 - 21:00,LITE,iOS,HK,MID-LEVELS HK,WTH,半山,,,Private,L/njsi5EMXjB5iuHBWI/c526YRk2gbfl4SyOk5pCFik=,L/njsi5EMXjB5iuHBWI/c526YRk2gbfl4SyOk5pCFik=,,1,75 - 80,AA11852010001,Supermarket,超級市場,4ao2nC7fuXkBdQmLTyL9s51mJUyNN4BODXd86wlGxmI=
4406,oIpTTDVDomNAOeyTcynxwe+XF7Vk63acF940uDpWMUE=,isu37Z8whqY4W3Me6A+GMzKhAZCYn3yvTl6K1VaD1Gg=,,2022-02-09,09-12,2022-02-12,14:00 - 18:00,MAIN,iOS,KLN,TSZ WAN SHAN KLN,ETX,慈雲山,TSZ CHING ESTATE,慈正邨,Public,1fm65OS+JOrKhAGcUW7ePqqtFkAjWi2IIGKzfb6pzQU=,1fm65OS+JOrKhAGcUW7ePqqtFkAjWi2IIGKzfb6pzQU=,,1,65 - 70,AA11852010001,Supermarket,超級市場,6ph+BV3dTA4e+Csf2D0nK61fKogMDOsXYkkkNd1ydN4=
4407,VrmEVtw23QnBk0Jy/oIedq5qaN7CHS+OTzec3hcsE8w=,8DxaNAzS/okxtZMNYFaIM+50KFJ/vVvj5qj6kGYq6X8=,,2022-02-09,18-21,2022-02-21,18:00 - 21:00,MAIN,iOS,NT,TSEUNG KWAN O NT,ETK,將軍澳,SHEUNG TAK ESTATE,尚德邨,Public,XI0vUcVO2VfZztMaP1eIXNWbYEiWsMEG4lO6IfOeXUY=,XI0vUcVO2VfZztMaP1eIXNWbYEiWsMEG4lO6IfOeXUY=,,1,42 - 44,AA11852010001,Supermarket,超級市場,x4HC1bpKOVtzAHdgV3BhN0XVexjHw2N1w3l1wLxzhc8=
4408,o9+C+00P4C90MlvM1qQ99GmVU6iXDRfFVj6yomqHn1k=,6Pf6bsf3i9gJAgwj4Y+CtOpdjxTMkkRAPzdu830iYPo=,,2022-02-09,21-24,2022-02-14,14:00 - 18:00,MAIN,iOS,HK,POK FU LAM HK,WTH,薄扶林,RESIDENCE BEL-AIR,貝沙灣,Private,aKVSBMNd2wnkTLD8QXKUy/uGAjXm7zwUgmpZdBs3Kxc=,aKVSBMNd2wnkTLD8QXKUy/uGAjXm7zwUgmpZdBs3Kxc=,,1,65 - 70,AA11852010001,Supermarket,超級市場,lPQuyRSoOxh5NGIxEev5cWdtSDLonOlQwP1GdBMly/k=
4409,+RoKlMs3UfOqi8Bn9cbGzTIhfZyo9RBprOuTyVAHzMs=,0MbtwfFldGBKqolhFbsDN8NdAmsbkTUZFaibVnrgVBw=,,2022-02-09,18-21,2022-02-12,14:00 - 18:00,MAIN,iOS,KLN,HO MAN TIN KLN,WTK,何文田(村),,,Private,la6zZaf82ec44JzLiFo/BAgOpuo3N+zOkpmhBRoMSBU=,la6zZaf82ec44JzLiFo/BAgOpuo3N+zOkpmhBRoMSBU=,,1,65 - 70,AA11852010001,Supermarket,超級市場,yuOesWHJUNb2eYflM4KAlevrF6pU/xWoEEOf6nkDqMo=
4410,VgZQN0OM3hilq6mbZQCO/5vB79u+rzF1u0E6pnPtomM=,PwvejshadwPPAKWHoS2D7/GD4U6RammisLTEU8oZV/c=,,2022-02-09,09-12,2022-02-13,14:00 - 18:00,MAIN,iOS,NT,TAI PO MARKET NT,NT-ST,大埔墟,,,Private,la6zZaf82ec44JzLiFo/BAgOpuo3N+zOkpmhBRoMSBU=,la6zZaf82ec44JzLiFo/BAgOpuo3N+zOkpmhBRoMSBU=,,1,65 - 70,AA11852010001,Supermarket,超級市場,yuOesWHJUNb2eYflM4KAlevrF6pU/xWoEEOf6nkDqMo=
4411,Z0IWmJkZdDNGc8BsBcHZb3MYq8ItXYmFETUDPx7wjzU=,breIKjjKCFlfDur01WUFUSs/scVjqi9dIx0espzEc+w=,,2022-02-09,18-21,2022-02-12,10:00 - 14:00,MAIN,iOS,NT,LAI KING NT,WTX,荔景,,,Commercial,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,,1,55 - 60,AA11852010001,Supermarket,超級市場,u7vq8UzrrQplOZ5P7wBbS2tf8NBuj5L9xnQlS7xazqs=
4412,ZSzQpcYkzq4LSdd/xzWznkHuKcKDBISdg4I2FDK7/2o=,lTqAXHfXCFVmiQhi5NESKKJMZaM81QTGgBXXqfFqCys=,,2022-02-09,15-18,2022-02-15,10:00 - 14:00,MAIN,iOS,NT,YUEN LONG NT,NT-TM,元朗(市中心),,,Private,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,,1,75 - 80,AA11852010001,Supermarket,超級市場,BlFXga8qYUKOpM4eFuvjovohwlrNV0CeSVRCSdvz/FA=
4413,VrmEVtw23QnBk0Jy/oIedq5qaN7CHS+OTzec3hcsE8w=,8DxaNAzS/okxtZMNYFaIM+50KFJ/vVvj5qj6kGYq6X8=,,2022-02-09,18-21,2022-02-13,18:00 - 21:00,MAIN,iOS,NT,TSEUNG KWAN O NT,ETK,將軍澳,SHEUNG TAK ESTATE,尚德邨,Public,YSKZsplgLedpit9sWT68ETch4VRgP9ZSRzvOExt9iYg=,YSKZsplgLedpit9sWT68ETch4VRgP9ZSRzvOExt9iYg=,,1,42 - 44,AA11852010001,Supermarket,超級市場,b+AqcPAa4lXbxwSyOpUZRtzZ4aDWC1Osr5VBlnzUd5E=
4414,pF+ip9Of1d11jhk6DRB5zs9nLB1yAfIWNqMj6us98Jo=,yltWodiVT22D2GT+rhlkvpwmlPIRgDr3F1iklrVS75w=,,2022-02-08,12-15,2022-02-11,10:00 - 14:00,MAIN,Web,KLN,PRINCE EDWARD KLN,WTK,太子(廠),,,Commercial,ioiDx5sYq6TLiOhdI2CBFCc2VGHfrnqcOC5fUoSygL4=,ioiDx5sYq6TLiOhdI2CBFCc2VGHfrnqcOC5fUoSygL4=,,1,46 - 48,AA11852010001,Supermarket,超級市場,9kogtP9gZ6hVv0mFLyfdVt+ISTin2Vv/J7p5byvdF/0=
